"GEO_ID","NAME","B01003_001E","B01003_001M",
"8600000US12973","ZCTA5 12973","191","78",
"8600000US12974","ZCTA5 12974","1444","229",
"8600000US12975","ZCTA5 12975","290","125",
"8600000US12976","ZCTA5 12976","184","63",
"8600000US12977","ZCTA5 12977","1750","364",
"8600000US12978","ZCTA5 12978","375","250",
"8600000US12979","ZCTA5 12979","2187","250",
"8600000US12980","ZCTA5 12980","1309","217",
"8600000US12981","ZCTA5 12981","2366","350",
"8600000US12983","ZCTA5 12983","7520","386",
"8600000US12985","ZCTA5 12985","1278","389",
"8600000US12986","ZCTA5 12986","6157","119",
"8600000US12987","ZCTA5 12987","243","98",
"8600000US12989","ZCTA5 12989","953","119",
"8600000US12992","ZCTA5 12992","4831","517",
"8600000US12993","ZCTA5 12993","1508","228",
"8600000US12996","ZCTA5 12996","2030","216",
"8600000US12997","ZCTA5 12997","1336","183",
"8600000US12998","ZCTA5 12998","371","174",
"8600000US13020","ZCTA5 13020","60","44",
"8600000US13021","ZCTA5 13021","38756","336",
"8600000US13024","ZCTA5 13024","1707","218",
"8600000US13026","ZCTA5 13026","1800","210",
"8600000US13027","ZCTA5 13027","32208","741",
"8600000US13028","ZCTA5 13028","1610","354",
"8600000US13029","ZCTA5 13029","7379","478",
"8600000US13030","ZCTA5 13030","3830","560",
"8600000US13031","ZCTA5 13031","15710","507",
"8600000US13032","ZCTA5 13032","12329","415",
"8600000US13033","ZCTA5 13033","3747","234",
"8600000US13034","ZCTA5 13034","1925","209",
"8600000US13035","ZCTA5 13035","8621","397",
"8600000US13036","ZCTA5 13036","8869","472",
"8600000US13037","ZCTA5 13037","8948","432",
"8600000US13039","ZCTA5 13039","17707","513",
"8600000US13040","ZCTA5 13040","2624","206",
"8600000US13041","ZCTA5 13041","11610","519",
"8600000US13042","ZCTA5 13042","2643","534",
"8600000US13044","ZCTA5 13044","2172","289",
"8600000US13045","ZCTA5 13045","29609","409",
"8600000US13051","ZCTA5 13051","149","195",
"8600000US13052","ZCTA5 13052","1514","181",
"8600000US13053","ZCTA5 13053","4538","345",
"8600000US13054","ZCTA5 13054","1866","368",
"8600000US13057","ZCTA5 13057","14422","603",
"8600000US13060","ZCTA5 13060","2939","380",
"8600000US13061","ZCTA5 13061","1101","188",
"8600000US13062","ZCTA5 13062","234","226",
"8600000US13063","ZCTA5 13063","2038","236",
"8600000US13064","ZCTA5 13064","39","26",
"8600000US13066","ZCTA5 13066","12280","547",
"8600000US13068","ZCTA5 13068","5833","500",
"8600000US13069","ZCTA5 13069","24927","635",
"8600000US13071","ZCTA5 13071","865","117",
"8600000US13072","ZCTA5 13072","619","105",
"8600000US13073","ZCTA5 13073","6337","345",
"8600000US13074","ZCTA5 13074","4329","347",
"8600000US13076","ZCTA5 13076","2343","279",
"8600000US13077","ZCTA5 13077","6961","351",
"8600000US13078","ZCTA5 13078","10149","623",
"8600000US13080","ZCTA5 13080","3618","398",
"8600000US13081","ZCTA5 13081","992","125",
"8600000US13082","ZCTA5 13082","4826","550",
"8600000US13083","ZCTA5 13083","1704","227",
"8600000US13084","ZCTA5 13084","3945","597",
"8600000US13087","ZCTA5 13087","152","108",
"8600000US13088","ZCTA5 13088","22317","687",
"8600000US13090","ZCTA5 13090","30250","637",
"8600000US13092","ZCTA5 13092","2705","262",
"8600000US13101","ZCTA5 13101","2263","283",
"8600000US13102","ZCTA5 13102","28","30",
"8600000US13103","ZCTA5 13103","367","161",
"8600000US13104","ZCTA5 13104","15773","648",
"8600000US13108","ZCTA5 13108","6125","283",
"8600000US13110","ZCTA5 13110","2290","269",
"8600000US13111","ZCTA5 13111","1543","277",
"8600000US13112","ZCTA5 13112","2003","427",
"8600000US13113","ZCTA5 13113","297","100",
"8600000US13114","ZCTA5 13114","6815","491",
"8600000US13115","ZCTA5 13115","119","55",
"8600000US13116","ZCTA5 13116","3521","28",
"8600000US13117","ZCTA5 13117","274","125",
"8600000US13118","ZCTA5 13118","6156","253",
"8600000US13120","ZCTA5 13120","2167","299",
"8600000US13122","ZCTA5 13122","1446","336",
"8600000US13123","ZCTA5 13123","527","443",
"8600000US13124","ZCTA5 13124","64","26",
"8600000US13126","ZCTA5 13126","36566","461",
"8600000US13131","ZCTA5 13131","3830","374",
"8600000US13132","ZCTA5 13132","3370","455",
"8600000US13134","ZCTA5 13134","199","99",
"8600000US13135","ZCTA5 13135","6655","551",
"8600000US13136","ZCTA5 13136","414","80",
"8600000US13138","ZCTA5 13138","0","11",
"8600000US13140","ZCTA5 13140","4536","255",
"8600000US13141","ZCTA5 13141","604","177",
"8600000US13142","ZCTA5 13142","5996","459",
"8600000US13143","ZCTA5 13143","2869","311",
"8600000US13144","ZCTA5 13144","1904","304",
"8600000US13145","ZCTA5 13145","2047","214",
"8600000US13146","ZCTA5 13146","2077","214",
"8600000US13147","ZCTA5 13147","1328","183",
"8600000US13148","ZCTA5 13148","10532","321",
"8600000US13152","ZCTA5 13152","8290","290",
"8600000US13153","ZCTA5 13153","329","109",
"8600000US13155","ZCTA5 13155","638","113",
"8600000US13156","ZCTA5 13156","2232","268",
"8600000US13157","ZCTA5 13157","602","169",
"8600000US13158","ZCTA5 13158","1522","140",
"8600000US13159","ZCTA5 13159","5255","268",
"8600000US13160","ZCTA5 13160","1958","225",
"8600000US13162","ZCTA5 13162","441","245",
"8600000US13163","ZCTA5 13163","417","143",
"8600000US13164","ZCTA5 13164","2404","344",
"8600000US13165","ZCTA5 13165","10881","396",
"8600000US13166","ZCTA5 13166","5534","283",
"8600000US13167","ZCTA5 13167","3024","301",
"8600000US13202","ZCTA5 13202","5840","458",
"8600000US13203","ZCTA5 13203","16564","727",
"8600000US13204","ZCTA5 13204","19503","700",
"8600000US13205","ZCTA5 13205","18377","738",
"8600000US13206","ZCTA5 13206","16142","813",
"8600000US13207","ZCTA5 13207","13153","631",
"8600000US13208","ZCTA5 13208","22553","1026",
"8600000US13209","ZCTA5 13209","13095","505",
"8600000US13210","ZCTA5 13210","27822","759",
"8600000US13211","ZCTA5 13211","6616","445",
"8600000US13212","ZCTA5 13212","20645","612",
"8600000US13214","ZCTA5 13214","9357","603",
"8600000US13215","ZCTA5 13215","15541","432",
"8600000US13219","ZCTA5 13219","14928","539",
"8600000US13224","ZCTA5 13224","8560","514",
"8600000US13290","ZCTA5 13290","0","11",
"8600000US13301","ZCTA5 13301","79","53",
"8600000US13302","ZCTA5 13302","1726","221",
"8600000US13303","ZCTA5 13303","1115","182",
"8600000US13304","ZCTA5 13304","1679","277",
"8600000US13305","ZCTA5 13305","547","238",
"8600000US13308","ZCTA5 13308","2697","454",
"8600000US13309","ZCTA5 13309","5806","213",
"8600000US13310","ZCTA5 13310","573","246",
"8600000US13312","ZCTA5 13312","421","100",
"8600000US13313","ZCTA5 13313","511","101",
"8600000US13314","ZCTA5 13314","484","154",
"8600000US13315","ZCTA5 13315","1489","226",
"8600000US13316","ZCTA5 13316","6490","262",
"8600000US13317","ZCTA5 13317","3966","145",
"8600000US13318","ZCTA5 13318","1271","244",
"8600000US13319","ZCTA5 13319","793","325",
"8600000US13320","ZCTA5 13320","2163","219",
"8600000US13321","ZCTA5 13321","1144","404",
"8600000US13322","ZCTA5 13322","797","181",
"8600000US13323","ZCTA5 13323","11151","507",
"8600000US13324","ZCTA5 13324","2093","193",
"8600000US13325","ZCTA5 13325","992","155",
"8600000US13326","ZCTA5 13326","5372","305",
"8600000US13327","ZCTA5 13327","1926","194",
"8600000US13328","ZCTA5 13328","1421","220",
"8600000US13329","ZCTA5 13329","4331","346",
"8600000US13331","ZCTA5 13331","156","72",
"8600000US13332","ZCTA5 13332","2752","346",
"8600000US13333","ZCTA5 13333","46","36",
"8600000US13334","ZCTA5 13334","1163","245",
"8600000US13335","ZCTA5 13335","1570","178",
"8600000US13337","ZCTA5 13337","658","164",
"8600000US13338","ZCTA5 13338","1088","118",
"8600000US13339","ZCTA5 13339","6307","263",
"8600000US13340","ZCTA5 13340","8049","342",
"8600000US13341","ZCTA5 13341","149","79",
"8600000US13342","ZCTA5 13342","213","62",
"8600000US13343","ZCTA5 13343","1936","179",
"8600000US13345","ZCTA5 13345","184","63",
"8600000US13346","ZCTA5 13346","6304","377",
"8600000US13348","ZCTA5 13348","1364","214",
"8600000US13350","ZCTA5 13350","9985","83",
"8600000US13352","ZCTA5 13352","168","160",
"8600000US13353","ZCTA5 13353","36","19",
"8600000US13354","ZCTA5 13354","3467","319",
"8600000US13355","ZCTA5 13355","884","257",
"8600000US13357","ZCTA5 13357","10969","277",
"8600000US13360","ZCTA5 13360","354","86",
"8600000US13361","ZCTA5 13361","880","137",
"8600000US13362","ZCTA5 13362","197","94",
"8600000US13363","ZCTA5 13363","2080","273",
"8600000US13364","ZCTA5 13364","94","54",
"8600000US13365","ZCTA5 13365","8715","313",
"8600000US13367","ZCTA5 13367","8609","297",
"8600000US13368","ZCTA5 13368","1259","164",
"8600000US13402","ZCTA5 13402","1676","254",
"8600000US13403","ZCTA5 13403","7330","604",
"8600000US13404","ZCTA5 13404","183","49",
"8600000US13406","ZCTA5 13406","730","130",
"8600000US13407","ZCTA5 13407","5155","244",
"8600000US13408","ZCTA5 13408","4096","313",
"8600000US13409","ZCTA5 13409","2447","216",
"8600000US13410","ZCTA5 13410","209","65",
"8600000US13411","ZCTA5 13411","3353","261",
"8600000US13413","ZCTA5 13413","16370","626",
"8600000US13415","ZCTA5 13415","88","41",
"8600000US13416","ZCTA5 13416","2320","241",
"8600000US13417","ZCTA5 13417","3341","443",
"8600000US13418","ZCTA5 13418","339","117",
"8600000US13420","ZCTA5 13420","1213","270",
"8600000US13421","ZCTA5 13421","13602","397",
"8600000US13424","ZCTA5 13424","2421","242",
"8600000US13425","ZCTA5 13425","2306","322",
"8600000US13428","ZCTA5 13428","1889","190",
"8600000US13431","ZCTA5 13431","1874","228",
"8600000US13433","ZCTA5 13433","2003","206",
"8600000US13435","ZCTA5 13435","270","95",
"8600000US13436","ZCTA5 13436","95","47",
"8600000US13437","ZCTA5 13437","437","87",
"8600000US13438","ZCTA5 13438","3598","274",
"8600000US13439","ZCTA5 13439","3612","314",
"8600000US13440","ZCTA5 13440","42257","650",
"8600000US13441","ZCTA5 13441","55","34",
"8600000US13450","ZCTA5 13450","77","36",
"8600000US13452","ZCTA5 13452","4498","201",
"8600000US13454","ZCTA5 13454","705","137",
"8600000US13456","ZCTA5 13456","4138","328",
"8600000US13459","ZCTA5 13459","2382","332",
"8600000US13460","ZCTA5 13460","4230","252",
"8600000US13461","ZCTA5 13461","3063","23",
"8600000US13464","ZCTA5 13464","1370","173",
"8600000US13468","ZCTA5 13468","453","108",
"8600000US13469","ZCTA5 13469","1162","364",
"8600000US13470","ZCTA5 13470","679","117",
"8600000US13471","ZCTA5 13471","3509","223",
"8600000US13472","ZCTA5 13472","137","114",
"8600000US13473","ZCTA5 13473","549","88",
"8600000US13475","ZCTA5 13475","43","36",
"8600000US13476","ZCTA5 13476","3212","449",
"8600000US13477","ZCTA5 13477","1724","396",
"8600000US13478","ZCTA5 13478","2843","387",
"8600000US13480","ZCTA5 13480","3449","261",
"8600000US13483","ZCTA5 13483","238","99",
"8600000US13484","ZCTA5 13484","259","261",
"8600000US13485","ZCTA5 13485","1088","160",
"8600000US13486","ZCTA5 13486","729","150",
"8600000US13488","ZCTA5 13488","149","68",
"8600000US13489","ZCTA5 13489","628","113",
"8600000US13490","ZCTA5 13490","1694","375",
"8600000US13491","ZCTA5 13491","3508","247",
"8600000US13492","ZCTA5 13492","11516","437",
"8600000US13493","ZCTA5 13493","1775","213",
"8600000US13494","ZCTA5 13494","238","93",
"8600000US13495","ZCTA5 13495","2263","320",
"8600000US13501","ZCTA5 13501","38376","821",
"8600000US13502","ZCTA5 13502","32370","1039",
"8600000US13601","ZCTA5 13601","38466","447",
"8600000US13602","ZCTA5 13602","3982","633",
"8600000US13603","ZCTA5 13603","10005","572",
"8600000US13605","ZCTA5 13605","4760","543",
"8600000US13606","ZCTA5 13606","2991","473",
"8600000US13607","ZCTA5 13607","1670","235",
"8600000US13608","ZCTA5 13608","1519","198",
"8600000US13612","ZCTA5 13612","2685","314",
"8600000US13613","ZCTA5 13613","2168","355",
"8600000US13614","ZCTA5 13614","256","86",
"8600000US13615","ZCTA5 13615","1094","204",
"8600000US13616","ZCTA5 13616","2144","434",
"8600000US13617","ZCTA5 13617","11483","418",
"8600000US13618","ZCTA5 13618","1787","172",
"8600000US13619","ZCTA5 13619","10863","370",
"8600000US13620","ZCTA5 13620","2182","256",
"8600000US13621","ZCTA5 13621","462","113",
"8600000US13622","ZCTA5 13622","2681","423",
"8600000US13623","ZCTA5 13623","22","15",
"8600000US13624","ZCTA5 13624","5764","373",
"8600000US13625","ZCTA5 13625","2010","237",
"8600000US13626","ZCTA5 13626","2232","261",
"8600000US13628","ZCTA5 13628","234","79",
"8600000US13630","ZCTA5 13630","1547","307",
"8600000US13633","ZCTA5 13633","334","102",
"8600000US13634","ZCTA5 13634","4675","468",
"8600000US13635","ZCTA5 13635","1085","143",
"8600000US13636","ZCTA5 13636","293","82",
"8600000US13637","ZCTA5 13637","4363","441",
"8600000US13638","ZCTA5 13638","301","174",
"8600000US13639","ZCTA5 13639","201","63",
"8600000US13640","ZCTA5 13640","435","157",
"8600000US13641","ZCTA5 13641","59","42",
"8600000US13642","ZCTA5 13642","9922","309",
"8600000US13643","ZCTA5 13643","0","11",
"8600000US13646","ZCTA5 13646","2423","253",
"8600000US13647","ZCTA5 13647","91","63",
"8600000US13648","ZCTA5 13648","2261","253",
"8600000US13650","ZCTA5 13650","1612","250",
"8600000US13651","ZCTA5 13651","159","42",
"8600000US13652","ZCTA5 13652","1785","260",
"8600000US13654","ZCTA5 13654","3032","537",
"8600000US13655","ZCTA5 13655","3429","74",
"8600000US13656","ZCTA5 13656","2840","293",
"8600000US13658","ZCTA5 13658","2137","266",
"8600000US13659","ZCTA5 13659","527","95",
"8600000US13660","ZCTA5 13660","1781","241",
"8600000US13661","ZCTA5 13661","1438","198",
"8600000US13662","ZCTA5 13662","16517","318",
"8600000US13664","ZCTA5 13664","357","90",
"8600000US13665","ZCTA5 13665","881","285",
"8600000US13666","ZCTA5 13666","211","58",
"8600000US13667","ZCTA5 13667","3025","357",
"8600000US13668","ZCTA5 13668","3470","387",
"8600000US13669","ZCTA5 13669","16103","571",
"8600000US13670","ZCTA5 13670","410","80",
"8600000US13672","ZCTA5 13672","900","262",
"8600000US13673","ZCTA5 13673","2168","254",
"8600000US13674","ZCTA5 13674","141","184",
"8600000US13675","ZCTA5 13675","92","101",
"8600000US13676","ZCTA5 13676","17060","647",
"8600000US13677","ZCTA5 13677","85","95",
"8600000US13678","ZCTA5 13678","263","177",
"8600000US13679","ZCTA5 13679","1969","272",
"8600000US13680","ZCTA5 13680","1470","312",
"8600000US13681","ZCTA5 13681","735","167",
"8600000US13682","ZCTA5 13682","978","189",
"8600000US13684","ZCTA5 13684","1188","243",
"8600000US13685","ZCTA5 13685","2299","341",
"8600000US13687","ZCTA5 13687","481","122",
"8600000US13690","ZCTA5 13690","741","129",
"8600000US13691","ZCTA5 13691","2953","169",
"8600000US13692","ZCTA5 13692","43","45",
"8600000US13693","ZCTA5 13693","511","208",
"8600000US13694","ZCTA5 13694","1437","195",
"8600000US13695","ZCTA5 13695","141","96",
"8600000US13696","ZCTA5 13696","30","45",
"8600000US13697","ZCTA5 13697","2068","394",
"8600000US13730","ZCTA5 13730","2799","185",
"8600000US13731","ZCTA5 13731","1024","175",
"8600000US13732","ZCTA5 13732","7862","373",
"8600000US13733","ZCTA5 13733","4939","333",
"8600000US13734","ZCTA5 13734","2140","422",
"8600000US13736","ZCTA5 13736","2062","390",
"8600000US13739","ZCTA5 13739","826","129",
"8600000US13740","ZCTA5 13740","499","113",
"8600000US13743","ZCTA5 13743","3746","382",
"8600000US13744","ZCTA5 13744","1175","187",
"8600000US13746","ZCTA5 13746","1987","248",
"8600000US13748","ZCTA5 13748","3795","332",
"8600000US13750","ZCTA5 13750","840","207",
"8600000US13751","ZCTA5 13751","167","119",
"8600000US13752","ZCTA5 13752","809","151",
"8600000US13753","ZCTA5 13753","5597","162",
"8600000US13754","ZCTA5 13754","3337","245",
"8600000US13755","ZCTA5 13755","1212","214",
"8600000US13756","ZCTA5 13756","447","113",
"8600000US13757","ZCTA5 13757","1106","284",
"8600000US13760","ZCTA5 13760","44320","623",
"8600000US13774","ZCTA5 13774","334","212",
"8600000US13775","ZCTA5 13775","1626","269",
"8600000US13776","ZCTA5 13776","448","101",
"8600000US13777","ZCTA5 13777","436","100",
"8600000US13778","ZCTA5 13778","5926","297",
"8600000US13780","ZCTA5 13780","860","175",
"8600000US13782","ZCTA5 13782","687","130",
"8600000US13783","ZCTA5 13783","2403","260",
"8600000US13784","ZCTA5 13784","107","66",
"8600000US13786","ZCTA5 13786","525","139",
"8600000US13787","ZCTA5 13787","3685","482",
"8600000US13788","ZCTA5 13788","1014","164",
"8600000US13790","ZCTA5 13790","18034","358",
"8600000US13794","ZCTA5 13794","29","19",
"8600000US13795","ZCTA5 13795","3581","517",
"8600000US13796","ZCTA5 13796","1456","262",
"8600000US13797","ZCTA5 13797","2235","170",
"8600000US13801","ZCTA5 13801","1339","163",
"8600000US13802","ZCTA5 13802","598","239",
"8600000US13803","ZCTA5 13803","4302","388",
"8600000US13804","ZCTA5 13804","578","164",
"8600000US13806","ZCTA5 13806","268","99",
"8600000US13807","ZCTA5 13807","1224","216",
"8600000US13808","ZCTA5 13808","1534","202",
"8600000US13809","ZCTA5 13809","2109","321",
"8600000US13810","ZCTA5 13810","1016","189",
"8600000US13811","ZCTA5 13811","4518","264",
"8600000US13812","ZCTA5 13812","2509","225",
"8600000US13813","ZCTA5 13813","631","240",
"8600000US13815","ZCTA5 13815","13444","321",
"8600000US13820","ZCTA5 13820","22143","385",
"8600000US13825","ZCTA5 13825","3416","250",
"8600000US13826","ZCTA5 13826","13","22",
"8600000US13827","ZCTA5 13827","11392","706",
"8600000US13830","ZCTA5 13830","5124","241",
"8600000US13832","ZCTA5 13832","679","178",
"8600000US13833","ZCTA5 13833","4067","382",
"8600000US13834","ZCTA5 13834","158","182",
"8600000US13835","ZCTA5 13835","1285","175",
"8600000US13838","ZCTA5 13838","4732","284",
"8600000US13839","ZCTA5 13839","990","203",
"8600000US13841","ZCTA5 13841","628","157",
"8600000US13842","ZCTA5 13842","623","170",
"8600000US13843","ZCTA5 13843","2001","273",
"8600000US13844","ZCTA5 13844","930","215",
"8600000US13845","ZCTA5 13845","59","73",
"8600000US13846","ZCTA5 13846","270","116",
"8600000US13847","ZCTA5 13847","65","60",
"8600000US13849","ZCTA5 13849","3779","381",
"8600000US13850","ZCTA5 13850","22291","454",
"8600000US13856","ZCTA5 13856","6258","147",
"8600000US13859","ZCTA5 13859","352","144",
"8600000US13860","ZCTA5 13860","95","89",
"8600000US13861","ZCTA5 13861","352","154",
"8600000US13862","ZCTA5 13862","4504","239",
"8600000US13863","ZCTA5 13863","769","141",
"8600000US13864","ZCTA5 13864","1039","287",
"8600000US13865","ZCTA5 13865","6191","322",
"8600000US13901","ZCTA5 13901","19160","656",
"8600000US13902","ZCTA5 13902","6149","461",
"8600000US13903","ZCTA5 13903","18099","677",
"8600000US13904","ZCTA5 13904","9769","684",
"8600000US13905","ZCTA5 13905","27767","862",
"8600000US14001","ZCTA5 14001","9609","402",
"8600000US14004","ZCTA5 14004","12363","394",
"8600000US14005","ZCTA5 14005","1865","212",
"8600000US14006","ZCTA5 14006","9826","372",
"8600000US14008","ZCTA5 14008","1450","320",
"8600000US14009","ZCTA5 14009","5368","194",
"8600000US14011","ZCTA5 14011","9859","238",
"8600000US14012","ZCTA5 14012","2453","201",
"8600000US14013","ZCTA5 14013","1742","179",
"8600000US14020","ZCTA5 14020","22725","323",
"8600000US14024","ZCTA5 14024","1770","187",
"8600000US14025","ZCTA5 14025","2762","363",
"8600000US14026","ZCTA5 14026","655","203",
"8600000US14028","ZCTA5 14028","1558","328",
"8600000US14030","ZCTA5 14030","1663","202",
"8600000US14031","ZCTA5 14031","10069","671",
"8600000US14032","ZCTA5 14032","8187","587",
"8600000US14033","ZCTA5 14033","2045","317",
"8600000US14034","ZCTA5 14034","2957","210",
"8600000US14035","ZCTA5 14035","103","116",
"8600000US14036","ZCTA5 14036","5092","371",
"8600000US14037","ZCTA5 14037","912","155",
"8600000US14039","ZCTA5 14039","108","35",
"8600000US14040","ZCTA5 14040","2117","203",
"8600000US14041","ZCTA5 14041","179","80",
"8600000US14042","ZCTA5 14042","3960","208",
"8600000US14043","ZCTA5 14043","24004","609",
"8600000US14047","ZCTA5 14047","6390","394",
"8600000US14048","ZCTA5 14048","14349","245",
"8600000US14051","ZCTA5 14051","20108","824",
"8600000US14052","ZCTA5 14052","16524","737",
"8600000US14054","ZCTA5 14054","1288","171",
"8600000US14055","ZCTA5 14055","1536","261",
"8600000US14057","ZCTA5 14057","8154","263",
"8600000US14058","ZCTA5 14058","2036","242",
"8600000US14059","ZCTA5 14059","10087","667",
"8600000US14060","ZCTA5 14060","349","85",
"8600000US14061","ZCTA5 14061","307","76",
"8600000US14062","ZCTA5 14062","3073","324",
"8600000US14063","ZCTA5 14063","14538","267",
"8600000US14065","ZCTA5 14065","1725","195",
"8600000US14066","ZCTA5 14066","1101","147",
"8600000US14067","ZCTA5 14067","5691","577",
"8600000US14068","ZCTA5 14068","7141","604",
"8600000US14069","ZCTA5 14069","842","184",
"8600000US14070","ZCTA5 14070","6356","319",
"8600000US14072","ZCTA5 14072","20735","34",
"8600000US14075","ZCTA5 14075","43112","786",
"8600000US14080","ZCTA5 14080","4249","312",
"8600000US14081","ZCTA5 14081","3154","247",
"8600000US14082","ZCTA5 14082","428","112",
"8600000US14085","ZCTA5 14085","7308","473",
"8600000US14086","ZCTA5 14086","32875","545",
"8600000US14091","ZCTA5 14091","916","206",
"8600000US14092","ZCTA5 14092","11399","403",
"8600000US14094","ZCTA5 14094","49463","706",
"8600000US14098","ZCTA5 14098","2876","230",
"8600000US14101","ZCTA5 14101","2181","288",
"8600000US14102","ZCTA5 14102","1290","334",
"8600000US14103","ZCTA5 14103","10601","342",
"8600000US14105","ZCTA5 14105","4303","420",
"8600000US14108","ZCTA5 14108","5756","427",
"8600000US14109","ZCTA5 14109","1174","169",
"8600000US14111","ZCTA5 14111","3738","255",
"8600000US14112","ZCTA5 14112","0","11",
"8600000US14113","ZCTA5 14113","560","115",
"8600000US14120","ZCTA5 14120","44864","810",
"8600000US14125","ZCTA5 14125","3798","162",
"8600000US14126","ZCTA5 14126","510","193",
"8600000US14127","ZCTA5 14127","30578","475",
"8600000US14129","ZCTA5 14129","1539","236",
"8600000US14130","ZCTA5 14130","128","52",
"8600000US14131","ZCTA5 14131","5382","476",
"8600000US14132","ZCTA5 14132","6171","551",
"8600000US14134","ZCTA5 14134","125","87",
"8600000US14135","ZCTA5 14135","114","54",
"8600000US14136","ZCTA5 14136","5157","309",
"8600000US14138","ZCTA5 14138","2152","276",
"8600000US14139","ZCTA5 14139","2417","323",
"8600000US14141","ZCTA5 14141","7424","252",
"8600000US14143","ZCTA5 14143","1208","164",
"8600000US14145","ZCTA5 14145","1744","209",
"8600000US14150","ZCTA5 14150","41095","692",
"8600000US14167","ZCTA5 14167","1759","199",
"8600000US14168","ZCTA5 14168","96","95",
"8600000US14169","ZCTA5 14169","201","70",
"8600000US14170","ZCTA5 14170","2655","402",
"8600000US14171","ZCTA5 14171","2054","265",
"8600000US14172","ZCTA5 14172","2999","346",
"8600000US14173","ZCTA5 14173","396","180",
"8600000US14174","ZCTA5 14174","5412","301",
"8600000US14201","ZCTA5 14201","11711","915",
"8600000US14202","ZCTA5 14202","3419","371",
"8600000US14203","ZCTA5 14203","1807","314",
"8600000US14204","ZCTA5 14204","8687","653",
"8600000US14206","ZCTA5 14206","20352","779",
"8600000US14207","ZCTA5 14207","23383","1180",
"8600000US14208","ZCTA5 14208","11514","734",
"8600000US14209","ZCTA5 14209","7693","775",
"8600000US14210","ZCTA5 14210","14379","978",
"8600000US14211","ZCTA5 14211","22017","1301",
"8600000US14212","ZCTA5 14212","10611","744",
"8600000US14213","ZCTA5 14213","24258","1407",
"8600000US14214","ZCTA5 14214","20381","1157",
"8600000US14215","ZCTA5 14215","39458","1284",
"8600000US14216","ZCTA5 14216","22171","1071",
"8600000US14217","ZCTA5 14217","22815","378",
"8600000US14218","ZCTA5 14218","18912","344",
"8600000US14219","ZCTA5 14219","11501","565",
"8600000US14220","ZCTA5 14220","24132","931",
"8600000US14221","ZCTA5 14221","54603","987",
"8600000US14222","ZCTA5 14222","14377","856",
"8600000US14223","ZCTA5 14223","23111","647",
"8600000US14224","ZCTA5 14224","40660","503",
"8600000US14225","ZCTA5 14225","33273","672",
"8600000US14226","ZCTA5 14226","29414","728",
"8600000US14227","ZCTA5 14227","22657","647",
"8600000US14228","ZCTA5 14228","21533","843",
"8600000US14261","ZCTA5 14261","5817","332",
"8600000US14301","ZCTA5 14301","12730","779",
"8600000US14302","ZCTA5 14302","48","48",
"8600000US14303","ZCTA5 14303","5655","621",
"8600000US14304","ZCTA5 14304","29409","840",
"8600000US14305","ZCTA5 14305","16682","654",
"8600000US14411","ZCTA5 14411","14424","452",
"8600000US14414","ZCTA5 14414","7046","146",
"8600000US14415","ZCTA5 14415","173","85",
"8600000US14416","ZCTA5 14416","3550","179",
"8600000US14418","ZCTA5 14418","1339","202",
"8600000US14420","ZCTA5 14420","20795","333",
"8600000US14422","ZCTA5 14422","2434","230",
"8600000US14423","ZCTA5 14423","4816","225",
"8600000US14424","ZCTA5 14424","27330","436",
"8600000US14425","ZCTA5 14425","11860","243",
"8600000US14427","ZCTA5 14427","2156","186",
"8600000US14428","ZCTA5 14428","7837","386",
"8600000US14432","ZCTA5 14432","6237","578",
"8600000US14433","ZCTA5 14433","4375","333",
"8600000US14435","ZCTA5 14435","2910","255",
"8600000US14437","ZCTA5 14437","11484","350",
"8600000US14441","ZCTA5 14441","457","127",
"8600000US14445","ZCTA5 14445","7978","220",
"8600000US14450","ZCTA5 14450","41191","577",
"8600000US14454","ZCTA5 14454","11256","225",
"8600000US14456","ZCTA5 14456","19522","329",
"8600000US14462","ZCTA5 14462","530","138",
"8600000US14464","ZCTA5 14464","7538","345",
"8600000US14466","ZCTA5 14466","1910","408",
"8600000US14467","ZCTA5 14467","10782","645",
"8600000US14468","ZCTA5 14468","18547","741",
"8600000US14469","ZCTA5 14469","6207","317",
"8600000US14470","ZCTA5 14470","7848","281",
"8600000US14471","ZCTA5 14471","2550","379",
"8600000US14472","ZCTA5 14472","8303","483",
"8600000US14475","ZCTA5 14475","260","73",
"8600000US14476","ZCTA5 14476","2246","122",
"8600000US14477","ZCTA5 14477","1740","312",
"8600000US14478","ZCTA5 14478","1566","243",
"8600000US14479","ZCTA5 14479","252","114",
"8600000US14480","ZCTA5 14480","808","532",
"8600000US14481","ZCTA5 14481","1798","238",
"8600000US14482","ZCTA5 14482","8278","255",
"8600000US14485","ZCTA5 14485","4323","210",
"8600000US14486","ZCTA5 14486","361","125",
"8600000US14487","ZCTA5 14487","5874","603",
"8600000US14489","ZCTA5 14489","7073","406",
"8600000US14502","ZCTA5 14502","10866","377",
"8600000US14504","ZCTA5 14504","1910","224",
"8600000US14505","ZCTA5 14505","5065","354",
"8600000US14506","ZCTA5 14506","1404","258",
"8600000US14507","ZCTA5 14507","1272","193",
"8600000US14510","ZCTA5 14510","4651","259",
"8600000US14511","ZCTA5 14511","334","191",
"8600000US14512","ZCTA5 14512","4592","337",
"8600000US14513","ZCTA5 14513","13740","307",
"8600000US14514","ZCTA5 14514","6784","389",
"8600000US14516","ZCTA5 14516","2547","323",
