"GEO_ID","NAME","B01003_001E","B01003_001M",
"Geography","Geographic Area Name","Estimate!!Total","Margin of Error!!Total",
"8600000US01603","ZCTA5 01603","20380","1247",
"8600000US01604","ZCTA5 01604","34628","1295",
"8600000US01605","ZCTA5 01605","27387","1245",
"8600000US01606","ZCTA5 01606","19043","963",
"8600000US01607","ZCTA5 01607","8991","746",
"8600000US01608","ZCTA5 01608","3351","515",
"8600000US01609","ZCTA5 01609","20948","1041",
"8600000US01610","ZCTA5 01610","23885","1383",
"8600000US01611","ZCTA5 01611","2458","347",
"8600000US01612","ZCTA5 01612","4879","69",
"8600000US01701","ZCTA5 01701","31780","684",
"8600000US01702","ZCTA5 01702","38180","690",
"8600000US01718","ZCTA5 01718","303","133",
"8600000US01719","ZCTA5 01719","5102","26",
"8600000US01720","ZCTA5 01720","22197","169",
"8600000US01721","ZCTA5 01721","16985","25",
"8600000US01730","ZCTA5 01730","13709","58",
"8600000US01731","ZCTA5 01731","1893","197",
"8600000US01740","ZCTA5 01740","5019","29",
"8600000US01741","ZCTA5 01741","4967","30",
"8600000US01742","ZCTA5 01742","18948","107",
"8600000US01745","ZCTA5 01745","309","110",
"8600000US01746","ZCTA5 01746","14008","21",
"8600000US01747","ZCTA5 01747","5934","15",
"8600000US01748","ZCTA5 01748","15604","42",
"8600000US01749","ZCTA5 01749","19464","30",
"8600000US01752","ZCTA5 01752","39141","57",
"8600000US01754","ZCTA5 01754","10314","25",
"8600000US01756","ZCTA5 01756","5895","24",
"8600000US01757","ZCTA5 01757","28391","144",
"8600000US01760","ZCTA5 01760","34043","99",
"8600000US01770","ZCTA5 01770","4200","22",
"8600000US01772","ZCTA5 01772","9560","116",
"8600000US01773","ZCTA5 01773","5367","184",
"8600000US01775","ZCTA5 01775","6841","23",
"8600000US01776","ZCTA5 01776","18197","34",
"8600000US01778","ZCTA5 01778","13421","80",
"8600000US01801","ZCTA5 01801","39315","184",
"8600000US01803","ZCTA5 01803","25190","33",
"8600000US01810","ZCTA5 01810","34251","35",
"8600000US01821","ZCTA5 01821","31157","542",
"8600000US01824","ZCTA5 01824","25582","415",
"8600000US01826","ZCTA5 01826","30315","93",
"8600000US01827","ZCTA5 01827","3299","19",
"8600000US01830","ZCTA5 01830","26415","724",
"8600000US01832","ZCTA5 01832","22137","687",
"8600000US01833","ZCTA5 01833","8379","19",
"8600000US01834","ZCTA5 01834","6805","24",
"8600000US01835","ZCTA5 01835","13217","558",
"8600000US01840","ZCTA5 01840","4799","435",
"8600000US01841","ZCTA5 01841","47125","958",
"8600000US01843","ZCTA5 01843","25440","955",
"8600000US01844","ZCTA5 01844","48159","32",
"8600000US01845","ZCTA5 01845","28963","38",
"8600000US01850","ZCTA5 01850","16198","983",
"8600000US01851","ZCTA5 01851","30379","912",
"8600000US01852","ZCTA5 01852","32735","1043",
"8600000US01854","ZCTA5 01854","29214","1113",
"8600000US01860","ZCTA5 01860","6536","31",
"8600000US01862","ZCTA5 01862","10904","698",
"8600000US01863","ZCTA5 01863","8913","415",
"8600000US01864","ZCTA5 01864","15249","30",
"8600000US01867","ZCTA5 01867","24687","175",
"8600000US01876","ZCTA5 01876","29103","470",
"8600000US01879","ZCTA5 01879","11867","21",
"8600000US01880","ZCTA5 01880","25460","191",
"8600000US01886","ZCTA5 01886","22854","42",
"8600000US01887","ZCTA5 01887","22907","37",
"8600000US01890","ZCTA5 01890","21863","32",
"8600000US01901","ZCTA5 01901","1807","366",
"8600000US01902","ZCTA5 01902","46119","1091",
"8600000US01904","ZCTA5 01904","18053","860",
"8600000US01905","ZCTA5 01905","25269","827",
"8600000US01906","ZCTA5 01906","27369","25",
"8600000US01907","ZCTA5 01907","14123","118",
"8600000US01908","ZCTA5 01908","3451","19",
"8600000US01913","ZCTA5 01913","16554","18",
"8600000US01915","ZCTA5 01915","40370","26",
"8600000US01921","ZCTA5 01921","8105","26",
"8600000US01922","ZCTA5 01922","2649","398",
"8600000US01923","ZCTA5 01923","26963","41",
"8600000US01929","ZCTA5 01929","3580","19",
"8600000US01930","ZCTA5 01930","29237","28",
"8600000US01937","ZCTA5 01937","112","27",
"8600000US01938","ZCTA5 01938","13480","29",
"8600000US01940","ZCTA5 01940","12704","207",
